temperature,luminosity,radius,metallicity,spectral_type
5648.16793878959,0.6872186492452352,1.4125491323338173,-0.1371673697230466,K
4229.835439167367,1.1979017667187044,0.5664348921445499,-0.07094410024275466,K
3646.155999388083,1.2470150931413695,0.6709417554623717,-0.028854869587570484,G
6223.352577681736,1.1303368829119536,0.8481369856116676,-0.07837535211244284,K
7061.999044991902,0.7248474230772899,0.32706453826339255,0.17349365758368085,F
6862.560238232397,0.6641883160309743,0.590371070139251,-0.08567720938267928,G
3321.5649535547227,0.9872229645042774,0.7618895632276705,-0.05555467794868666,B
4381.575248297571,1.5863645096296823,1.4371945903563637,0.02043890316029768,M
5662.526862807128,1.2718000772972162,1.1312806645009625,-0.1202149526076089,F
6951.090254244718,0.814692833956947,1.0967949556837722,-0.039568071175626385,O
4041.65152430942,1.3858493553241724,1.425448981083986,0.031745326125017514,A
4628.682046672366,-0.42427131031503773,0.9313141058003017,-0.033286040438251126,B
2787.3300519879435,1.5743828501860517,1.1952324249644448,-0.009338685889994829,B
2607.5867518386585,0.13014311061095019,0.9483891235337519,-0.05293321124483709,B
6625.0516447883965,0.8187795292984339,1.1326811746998142,-0.1514470309180767,F
7712.480057141645,0.44016505268692807,0.7086206711942089,0.032159321133923856,O
4855.979756839332,0.3526592621395471,-0.21940857913821454,0.17549330716472417,M
7007.0657957840485,1.5804133936892597,0.9328604189068479,0.001840163078343813,G
5723.272050095268,0.7661493993440543,1.71137406804997,0.022526411724754954,O
3709.760490789751,1.173251940865358,1.4631077011207962,0.06927227551168595,F
5722.791211016828,0.976539710560408,1.4826987422955853,-0.12693304965466992,B
8076.073132931939,1.2385204136115608,1.6180653609031088,0.17025146581296058,A
4928.347921780097,1.0384109455301276,1.0443287954807188,0.020232879642280203,B
8129.2873116280125,0.3585038879057152,1.0986578537027978,0.1631856899089109,G
-239.49020817948895,1.49813340972357,0.6911740522828249,-0.07330329955239893,K
6643.805008750448,0.7531217084193438,0.8419635719864751,0.18180619225578248,A
5174.094136476342,0.22170905067012447,1.307885574885571,0.07751554940347832,B
4401.985299068265,0.7859424195170437,1.601942218584408,0.05530400858523585,M
5183.521553071005,1.7503798953171554,0.9302768621595002,0.023402445435314796,A
1024.8621707982143,1.4251108710567464,0.7749053675742942,-0.024852861807444938,K
4560.656224324976,0.8256739327960704,1.0002639794282986,0.12005316584738726,O
5714.225143023493,0.8253711478407856,1.3006033744645573,0.014035986984804696,F
7955.788089483032,0.8391824743913087,0.2780725919332291,-0.19670697035871523,B
3963.459563452705,2.0383739917804204,-0.14809047656861907,-0.11171864617070025,G
3383.012794213625,1.1909677261157767,0.7247315752542083,-0.01858457521927473,O
3996.485912830927,1.2150208235955349,0.3896437870429207,0.03099989831655551,B
6830.804235404148,1.515141727015921,0.7459299011763445,-0.005658848889989584,O
5657.502219319369,1.1193945795132567,0.9261098405912642,0.12189707897936633,G
3940.4795924659225,0.8704789270896485,0.7733757954884933,-0.1951101864038625,B
6026.534866226712,0.9018250754575109,1.7262337672353727,0.01435879365051602,K
5194.155098696081,0.964199370292968,1.16337238230116,-0.1817979225387155,K
6937.289981065778,0.9813888817450792,1.1502371798054143,0.07597122954841684,G
3595.8938122452955,1.3638147718184899,1.311103572021701,-0.009445871444200275,A
4344.6757068044635,1.0259729429036497,0.43058344110961544,0.041960997202411816,G
4215.783693735685,1.3663200386077896,1.5195558937101343,-0.08638829605897662,A
2072.9701037357627,0.9596417099457089,0.96211785673227,0.1279464931657751,B
5592.240554129152,1.0393175951580453,1.3352403086206062,0.10417246640588514,A
5522.110544359779,0.0008996577339461798,0.4640713834799223,0.05835443030118877,B
5010.2269132849215,1.4581638373512407,0.22312061699196784,-0.012951724686344077,B
4530.825733249706,1.1732442379489965,1.4089448290125144,0.05798572852951322,M
2169.2585158991715,1.4990050549298262,1.1882047630487582,-0.07068925679873489,F
4158.709354469282,-0.44812768909684464,0.5489742228212449,0.08555556590207121,B
4314.570966946461,2.044187352390364,0.5651684593626528,0.16494808943239211,A
3395.445461556762,0.9302051859224131,1.5627173922073847,0.10706105599791862,F
4677.428576667981,1.5540914083687583,0.4052940535663361,-0.07296024698074095,F
5808.101713629077,0.48004703643723456,1.8213364766279816,0.03614173172731029,B
8772.371802421061,1.3063869525312848,0.5496896326760656,-0.12931415437586477,G
5349.155625663678,0.47329221841317193,1.3191959628041916,0.057239031117567576,G
5515.100781445529,0.6881155196520974,0.8356907621255076,0.045060341286253885,K
4851.108168467666,1.957015676933393,1.3015937155411716,-0.18698163395321643,F
1162.4575694019172,0.9046587996183267,0.7279429989429037,-0.11617838439123639,B
4946.972249101566,1.1087164365898614,0.9186035469638529,-0.028313889674376716,M
5120.4604198820525,1.435033865344377,1.0204595876978606,-0.030085974714082628,G
9926.484224970573,1.2478409439863023,0.49890627210926364,-0.12094769354188054,M
4615.278070437755,1.0752094525717881,1.3704121727100629,0.038897872935218375,B
5603.094684667225,1.1824805012331128,0.7433932167642074,0.02514736089405121,B
4930.576460589514,2.2017077926191373,0.8857000423299907,-0.019426913197851933,F
2662.643924760936,0.9711906014832073,0.5028253126957438,-0.0755791500158363,M
7285.645629030041,1.1005495233574838,-0.28116682939765525,0.10487071264165636,K
6503.866065373548,1.5253271980038061,0.9044861186999155,0.16554071130882952,F
6582.063894086094,1.552762966478992,2.206307710806458,-0.04835614838465371,O
3181.225090410522,1.59351515278019,1.392302143949012,-0.06121669171548208,M
7805.588621872199,1.3193651110145923,0.9903698101328027,0.04912076654119963,G
2196.2978744154384,0.4284975436347582,0.8685545853958662,-0.03580293797469863,G
6173.714187600541,1.816715766150548,1.0112329464060232,-0.013939720066323416,G
9380.911251619957,0.426827303490656,1.273559557587605,0.07396531517246714,A
3018.927349738623,1.1513177326195165,0.4095935923455776,-0.1909356087507293,B
3867.404540794456,0.6228620749903211,1.557160847334436,0.13183023248526693,F
5199.302730175283,0.9679308267035037,1.357690657720622,0.007268052432934134,G
3993.0486917676017,1.1643812051517402,1.3590928628539674,-0.04114931445621803,O
1898.6731378677346,1.1606786077251365,1.2192378694048636,-0.008923415422144892,G
5137.125949612055,1.2109603771176425,1.009808328846995,-0.003757064497948127,K
2875.39257254779,1.8068556345293234,1.33643061798341,-0.17312013034449256,B
5947.184861270363,1.22676715075699,1.2959070668706891,0.1494938227453236,M
3161.1515315323936,0.8779216823546756,0.8229796445294881,0.0041325632270618464,B
8099.868810035079,1.4820435841441786,0.7131991135515495,0.044300213044737524,M
3433.493415327526,1.5947352444623202,1.0509281476309933,0.09515497705740428,M
4355.876967588649,0.38619609243150377,1.7745100757475938,-0.10211624575603002,F
6627.034434739339,1.298700034924929,0.38044646217304956,0.04734718990352285,A
2538.2713671320894,1.350586371155449,0.26623736712378,-0.02676410908987936,M
5454.919869208259,0.851218248320004,1.0823804206182583,0.08467707752164938,M
7614.285508564856,1.6878534066558097,1.025443850928009,-0.21272274203514954,F
1785.0335308775448,0.9249722064837367,1.086670832185204,-0.0099094300241269,G
5369.267717064608,1.0627882267357711,1.12197659895425,-0.06028206557839616,K
5519.765588496847,0.9134640878580652,0.8883988726825974,0.04322629506341555,O
6563.645743554621,1.0077895237907337,1.7449317193010412,0.047004418736820215,F
2526.098578243836,0.4518624565523991,0.19954801076174222,-0.07076258948220261,A
2359.0867738314473,0.2799745587028528,0.585751487609877,-0.07121738641760436,F
6043.883131233795,1.797252531612486,0.9483726199254763,-0.011066536855732945,B
5593.969346466372,0.5765193258408361,0.17840559442291637,-0.08966422273152082,G
5500.985700691753,0.5043038252718464,0.9120727977839644,0.0841983695452127,G
5692.896418993952,-0.0766950568018574,1.8307350828640092,-0.036920720044744615,M
3639.9505568430186,0.6805191261552489,1.010443244147981,-0.2906988219321642,G
5464.507394322007,0.33845510329625084,1.1153504528593416,-0.037482205662180614,G
5586.144946597363,1.8210075800681844,0.3699176174137099,-0.10385438208439723,G
3571.2971639472644,1.504908544671317,0.6918192959802613,-0.16312758154609455,G
8731.549022289513,0.6559248274111381,0.8124018098380315,-0.12374266382225725,O
5947.665841823575,2.1262179026721544,0.841142451621883,0.010940847183297006,A
2617.3930055947026,1.4908827434957972,1.6408218975018842,0.13286408282482312,M
6313.1072172676595,0.8375843082456887,1.2788455303625623,0.031318447386498,G
3050.6366595453574,-0.24970285743678655,0.444271021531484,-0.060650338821573974,M
6574.169207484904,2.145471286295371,1.1232523892160025,0.04559041951707027,A
7317.191158014808,0.305213766618202,1.2491108742483925,-0.04590903102189918,K
3358.6353632965793,0.1773006265215541,1.5700745192606331,-0.06946003691631446,G
6926.752258488644,1.5112852160048202,1.7902703432841869,-0.11543626682329844,M
5825.561853872997,2.2198762031696364,0.4924529040860657,-0.17518288067517193,F
6644.120319988981,1.692136409255259,0.5945712443948309,-0.03899237065594453,M
8793.585965307895,1.28195456002618,0.37121107054269187,0.015805348992013187,G
4509.223767994259,1.297377170832643,0.8829900704465093,-0.009662367001488974,B
3492.527671285021,1.426707779390154,1.2331791872231672,-0.041596692794735865,O
3220.971140748953,1.3794642948933826,1.493667258294551,-0.09457460606967812,F
3368.3794300691234,1.140595711984688,0.9620244881787386,0.06082461916849685,F
4845.796581171791,1.052100551975938,0.840076238372578,-0.1317131919946585,B
5682.303949633288,0.9687034360502388,1.0758789961243702,0.07760279138434754,G
5553.381598660038,0.6230177055666619,0.5824285491849885,-0.10022170189267249,O
6654.366498072048,0.859662461566613,2.0447693608473867,-0.0752435237353035,F
5026.003783755814,0.15352159290230727,0.19616948644097065,-0.1466785190615677,O
7907.068154314634,0.9508301866026251,1.0923702894478622,-0.05014021468856367,F
4470.686333524088,0.5057044464245413,2.01180310961482,0.09753124584779789,G
10440.338333179237,0.44820534139211454,1.003399922279999,0.05156280884439565,K
6251.334695530012,1.0899470755767393,0.9049804824992528,0.09784221120280351,F
3285.6848871674347,1.6960011431722997,0.8212772885947864,0.052214254593393586,K
2858.2150038777754,1.4591583030011566,0.9098041591187961,-0.11036698285303692,F
5964.944830486371,0.2147496981884115,1.6864242373382652,-0.03307892243275574,A
4553.0744293482985,0.5051859317148313,-0.10593095566475341,-0.07801991291174627,G
6428.000988184184,1.470385593994108,1.7667168506481628,0.13305749040390402,B
5946.47524914709,0.5087563032308452,0.28802142377492745,-0.11967886464263117,K
4854.342174686254,0.8876834250014877,0.8666738353827926,0.08936976893891109,B
3306.4125638631904,1.275026049512276,0.7853777898506691,0.08929538701087693,G
1970.3055506282708,0.5158277725681824,1.2942766348853598,0.18296202017160873,M
4106.970095865958,1.05268775307298,0.2009378240581262,-0.040968659262949736,B
6712.797588646945,0.3329872525408978,1.2310863330409714,0.07123221595801621,G
5428.187488260408,0.6993161780243932,2.012154811643426,0.22816518365388427,B
2508.522442576024,1.1598909670712685,0.31841299770359477,-0.06176416769336967,K
5346.361851702364,0.20350313323416536,1.0948530838051977,-0.153504024753236,A
5770.634759457674,1.2202373689801995,0.6690089111016955,-0.18800100339077638,B
3232.285127597734,0.9901811005366594,1.212943603096518,0.07127120288613313,K
5307.450211891056,1.2762449772085738,1.009573888707876,-0.18831502080585838,F
5116.417436891999,1.1119570670323307,0.6792565454778452,-0.037231905293792285,G
2714.0594043387537,1.682070214986922,1.243936142435537,0.04373131870389607,O
5715.574720696566,1.0626122513239535,1.9021740548933717,0.018517553682991406,M
6121.569052736469,0.7852972294373735,0.9045481041363507,0.04254448641841723,O
7166.102486350554,1.061148751516142,1.359878971074091,0.022228985580085407,G
7107.6041040698055,1.271649014518194,0.35336352106441815,0.12788658133133932,A
2244.661264085818,1.0244300351628521,0.5217818115909956,-0.0952316380738797,B
3124.349920169754,1.020295845601941,1.2362031389401886,-0.06769951384585314,A
6030.070534417319,0.6490041560966223,1.7420580142679825,-0.07726594452708241,O
6027.571901824418,0.6685495412245259,1.17780667439283,0.08301918118626102,M
6030.095372612096,0.29869736410015324,0.8434709847384229,0.09003985883950637,K
12705.462981309443,1.8747883715934697,0.9996457027116771,0.04512253193185082,M
6141.781021386334,0.37806838230435746,0.37479613301514125,0.11834936668899279,G
7271.131280361198,0.6535474011020463,1.3022576631776834,-0.11780408673763808,G
6908.003526986405,0.6407963672154013,1.4411665311617046,0.16672241115511371,A
6302.782502611596,1.4474621884722207,0.7739548335834598,0.15232386217122584,K
4369.4615107193085,0.8525251608539861,0.7649789261202493,0.07356219972457467,A
6517.938440986535,1.623871036336867,1.1329391148260242,0.178179890877106,B
3454.3495709248564,0.6632546878780657,0.7816401319797023,-0.1656623207677774,F
4526.362786519982,1.139497081111901,0.9669336926870887,-0.052444813626265185,K
4029.272904341793,0.5823264733701213,2.049860894583258,-0.07353034606819524,F
5163.748278772645,2.072574563886694,0.8764871496270017,0.07214793237573433,M
9629.317133347016,0.4062007904852436,0.8208299239893889,-0.10501407396021456,B
1265.469614816504,1.1549103551135138,0.6762290971824204,0.07574951493374855,F
6372.520380749027,1.3168884404660492,1.3720959857499684,0.13705361439967134,O
1774.5682576206968,1.2068995487257492,0.9093879133909485,0.06952029000839993,M
4056.136268421133,0.9073561705611458,0.675313480839287,0.028375102366150113,F
7177.901193934732,0.9350896501332869,1.6606520161365061,-0.09878733409007492,B
5128.560038190925,1.0219057359895547,1.7098015022568185,-0.08468509661253647,F
2844.510444141388,0.9264989991857557,0.6997882171306474,0.12496189052966666,G
3569.3925814800637,1.4819395583974548,0.06673002431969188,0.07793490039053325,A
6359.195497869352,2.1052615007956756,1.503756844918461,-0.0039019519377544117,O
3539.2667365657267,0.7212541074960832,0.657685087119998,-0.04179095457658906,G
5432.91717916395,0.3150985102104611,1.3953127995813843,-0.2025807873111377,G
5091.143679807627,0.9558589758243726,0.014948091144082243,-0.10708524186844388,B
3696.7993047883656,2.289854668827159,1.4462986691496547,0.19114190871397235,A
9287.888178650652,0.5981627160151346,0.3944140353596094,-0.12804555710024668,A
6267.8380446360225,1.8195584027220337,1.3653820595332622,0.018947982122108065,K
949.7148266847857,1.8388504070382203,1.007136533918217,0.10074439731951985,M
5372.908629538855,0.7232058791460028,0.5230302903016776,-0.12549226680022926,O
3676.427070463224,1.2844915395926377,0.7964818435366098,0.01847104747810833,M
6704.866669592448,1.814198311564269,1.3431592284783505,0.09379155375106552,B
3414.9585231345986,0.8104361295062564,1.0529472265576172,0.0012499321907250335,O
4770.527117066202,0.8982098199488191,1.292206490236242,0.28684030556667683,K
6009.974557960914,0.7091595430256781,1.9882202922577428,-0.16685992588781953,F
6731.510388340243,0.49262163465356656,0.21787919414447432,0.10587285298838789,G
2599.4071858884477,0.6753612274669964,1.808606287484312,-0.017280173739646437,O
4330.997528318103,0.38802986661887173,1.0521779687616064,0.07719201548366751,M
4050.1093776780876,1.017041734129613,0.5506079758384359,0.04413071516992459,G
3693.341534852576,0.6150133844706791,0.3348431871305051,-0.07331561971099966,B
8530.908480562193,1.116892955895374,0.9054398046114832,0.022899639245934026,M
5809.9634219219115,0.22205217689818635,1.4608250559622298,-0.18579014513982872,F
2478.2320913299095,1.1654401161072285,0.9362254398112329,0.06032475005713938,B
6835.723894109552,1.4167644808044624,1.7555774651236737,0.029815846599052565,F
9244.312394025266,0.0031321787142722934,0.27441215497422056,0.06386601686431025,F
7064.930521102294,1.187028284923786,0.9939555260769727,0.10581183250871502,G
1961.2600680919732,1.6138344962366462,0.37380327779344047,0.03676198402097109,B
4031.5318542674972,0.3951794906543973,1.181815941312484,0.014808941979827621,B
7533.822298373245,1.8362861934188517,1.4434436950486502,-0.08810683366612923,O
3584.661068762439,1.2095095046830227,0.7896191031594734,-0.0712220763649051,M
5887.638856292457,0.6474940721207956,-0.3021069283135671,0.1186734620177331,B
6549.2681068586735,0.972115461171147,1.0994740733982473,0.14363354057059785,O
3146.139056843834,1.2791634562608611,1.2183692758667548,-0.023811043631205408,A
4880.9492878763995,1.0380026957062058,1.2021473774808489,0.004600274725327412,A
-1482.5346801381447,1.2693779962231846,1.617891095911077,-0.09046143749937662,A
2951.2247173314204,0.5396632034603168,0.4644731601754756,0.11727568452674449,K
4494.863697213679,1.0846804120180389,1.3401080527252247,0.06654168236917787,B
2504.433636070301,0.2931427515475099,1.5962537562389874,0.1941217436463749,K
8264.82260786327,0.9443869693256498,0.11070620799674158,-0.0878323077179739,M
2139.7172440787344,0.5480461792676051,1.1598259129594886,-0.03780078990182172,B
4119.9110266060325,0.6322350287051167,0.7479100844961643,0.02314459225255723,O
5261.481154572182,1.6180465876052188,0.9592386634491771,0.06464895377257707,K
7882.546578132231,1.5456550602971344,1.1738382417691682,-0.021566763754763234,K
2128.275697641121,1.3045690604535884,0.7563857179432238,-0.08729610904537005,M
7326.327504309919,0.4538436176637105,0.6621459604191942,0.08814075289235712,K
5020.4661220391745,0.8417957751525991,1.0170762087440124,0.07211353625455817,F
3036.982697904098,1.6065488499895917,0.4563770305685987,-0.0916274100563725,O
5924.206948526542,1.0708584568199524,0.4570874355574073,0.1355442801105496,A
5398.11939114694,2.1596647699908473,1.3396866414782518,0.11701987091966037,O
3799.5662456824107,1.196658919697186,0.42560298242067196,0.013429649724779289,F
5139.604169980038,1.0960245582450159,1.333156250454606,0.00795978623760364,M
4229.372806276479,0.8454417678987494,1.2312956464269755,0.05540577711159072,M
5227.034690502496,1.0667704523911412,0.13709663560470164,-0.08617030702562582,B
6324.261349042094,0.923765081809728,0.6612176738321724,0.0030031479164082174,O
8172.033632290704,1.3540543383442953,1.5970547015236862,-0.21523835446091805,M
2524.369002346302,1.4783511583972921,0.5094172344301592,0.08764556455029356,K
9266.066749312533,0.6070052697460253,0.7677978688453062,-0.15614932224418596,M
1095.8244009549962,0.334383523221111,1.2310304466259483,0.1503419828428999,M
4696.4298099288335,0.08189731344835172,1.3916952546412977,-0.03301200939664503,M
6176.634412969153,1.253995663456272,0.8742305569777522,-0.02116669819311769,M
5561.983735470065,0.4483166969130632,0.7012449026541792,-0.06277339060845057,A
3754.6009603588127,-0.07644529647624143,1.711184930849254,-0.02880388739220764,A
4583.755499285449,1.1942893022654821,1.8694498318987893,0.14185313451480366,B
4013.9981306823342,2.2464997587163955,1.4894290253908977,-0.24878086565350796,M
3821.270486111577,0.9969645442300533,1.0426590712825121,0.12769653860881877,O
6699.2041940420495,1.4192453872258208,0.5958671391795368,0.03380234811017082,F
5714.030971930095,1.0409146792737825,0.5847777967217174,-0.12070216478572156,B
3614.1808094786916,0.9505551734044286,1.2612570526328788,-0.1075312393049238,O
6799.199750866502,1.4595382414938842,1.2091991104443418,0.1676393027208203,M
5614.599041753218,0.8548627279056743,1.7007992964732148,-0.09455068799427313,G
6625.72423767792,1.1336961570359514,1.3252250462680695,-0.11533505105959595,M
6259.257683847224,1.1608489030980067,0.248459849120091,0.11373145423647293,A
3342.0099781558556,0.6659547731784756,1.5259738088614592,0.03385528762859143,F
3879.6379196060607,1.4960211747682615,0.5009696863427935,-0.09379255765363989,K
6494.587210246524,0.9125201216522957,0.8080143640238242,0.0216624975404619,F
6220.7405308669295,0.6221274202535776,1.1251001031258472,-0.10257526836402774,K
4958.196812071704,1.2682549217852017,1.9978337448919823,0.11008213984226052,F
5234.654766617564,0.5507660091044814,2.5549592780026806,0.10613709648731336,A
7555.32979157685,1.0140905786845642,1.3033615295680914,0.053200619882194315,K
3816.85722232834,0.9954405016778982,0.908401690639806,0.03616610612470166,O
6094.194762340076,1.542947782915789,1.2672528242402752,0.17611881248673739,K
4595.614695132212,1.2373491164399764,1.4438277129369181,-3.136726117747121e-05,B
4564.63759354556,0.987486520627428,0.8396661872214042,-0.11818741254208012,O
7197.55370397438,1.4088831496001435,1.897605677956161,0.04494739128323069,B
6650.8326979760595,1.6951037745086568,1.115035379595701,0.2086047049537114,M
6627.019272001277,1.278905153175931,1.248871544545697,-0.10147594931858522,F
7610.957614308658,1.0051763099216904,1.3329621260272306,-0.036146276669398576,O
5042.007683265518,0.3440818838249202,1.2107933053072277,0.041644603810145266,F
6363.905942589928,0.4674431684623137,1.4194702502348062,-0.005390484900573916,M
4379.466486813088,0.8473876478226662,0.6913734067265385,-0.09823035803773146,G
5648.332704976884,0.6952438989203584,0.7208491230269847,0.1121857856230471,F
4739.713891264631,0.906514348507277,0.44992288351415255,0.23200407220172595,M
5193.991929985436,1.0283249624485535,1.2197506153101132,0.019613145902390734,F
6190.314050873827,1.2648463771783653,1.389468251756057,-0.09040682897360003,M
3363.558633533055,0.9647506109704544,1.2288864330759428,-0.15489605250534752,B
9184.77455137092,1.2432508219131009,1.8372462166737686,0.025797598122118088,M
2987.965237000596,1.03223720740506,0.9972019905854768,0.11038773433162577,K
2571.6227744245357,0.01226671682306435,1.3343708277962563,0.047516774649538164,G
7316.221747000136,0.5303323030906228,0.45414956193034284,-0.00024038409188538443,F
6583.325387925872,0.9279562221391923,0.8064501487627995,-0.058927165178930624,M
6248.23963410431,0.3951526285794462,1.3477688787828888,-0.10921636327180897,M
6256.69101852856,1.2999643649981023,1.424551055371572,0.08347513263248822,F
4975.506454306171,1.7653754161718487,0.8530165261679089,0.09137716213855857,G
3205.491257028337,1.6093809258486584,0.9642003740709666,-0.15457297866907332,G
5151.609116387453,0.893278564534896,0.24106312665959528,0.1589838978180684,M
3645.6765769757767,1.7453630684249761,0.8214853995966953,0.05740712208940013,O
6950.239466835503,1.0743337286010557,1.445191581759893,0.13995946451457936,B
4705.885236995723,0.8314570144409803,1.2876025080532831,-0.13421277484851152,G
3349.0056064149767,0.6932986682295301,1.2503328606906048,-0.1365824155415439,G
4357.228316694013,0.8487651567559358,1.02488684359048,-0.014896930976729693,A
5825.862908551248,0.8059115907293857,1.0035315793140882,0.05027844268951942,K
3872.5508943920504,1.0852081111877439,0.6698394302632764,0.17963608229269637,G
3355.5592088671374,1.0802869905249324,1.3494142101012674,0.07060789138151316,B
5487.374422983825,1.0015230100767072,1.2104864721946949,-0.024268127681203334,K
5489.9331422174455,1.218469084873175,1.2460094239963997,-0.10263692076658922,K
3986.1136492577407,1.5953231373931707,0.7369825786662099,0.12300005727191501,F
4057.9233887633545,1.474777067720662,-0.07667145993562219,-0.09647054257507148,F
5464.099874715273,0.25755101577504824,1.5485763558768477,0.16284685547723218,F
2103.8313170053516,-0.2769605674509774,0.760581271995798,-0.028438464960650934,F
2185.0724512468896,1.4671599556196369,0.5686121179784397,0.15905820726178505,A
3563.111557495128,0.31656065079228946,1.346739455956997,0.06789312900592784,G
4573.1056965763055,0.8876172990536583,0.8039936800404353,-0.013699548944245826,F
5621.815131196009,0.41494348697032024,1.5299681920233108,-0.051939637182612665,M
7950.712433899103,0.09900978120999016,1.3085029747883488,-0.03409078773460798,O
6715.3192464040385,1.270731364102394,1.3417846616002387,0.04283166923752375,F
4680.122940073145,1.3795775801513235,0.31702214439973286,0.007715649621771674,G
4961.967584194623,0.7117447996366403,1.6059719926932003,-0.059381140806870514,F
2994.9412707243823,-0.29552114607245494,1.130625265616928,-0.016563141031763224,A
4962.97372801522,0.7268777758737586,0.8153614303768985,0.00785770297191498,B
4422.682722159723,1.1959020027012732,1.0716942336711255,-0.21287340944148123,B
5645.437120676179,0.2605442156129356,0.11188238355084001,0.04581681147886987,G
3345.538112895354,1.0916799598895779,1.2043264057403353,-0.09797212247168069,M
6038.693028482345,0.9923450754135023,0.4853142459089642,-0.11533324032057451,B
8065.477826005155,1.2896457498005442,0.3236648570782328,-0.16873443471107105,B
4782.479703086285,1.0597901842070767,0.23882040689105444,-0.17938924978678905,O
5803.423444197882,0.5134655295592223,1.5563441874949626,-0.13554475031122892,G
6380.287983422225,1.5982857508322457,0.6853683031536056,-0.07090209576304905,M
4197.559056228328,0.920735213486515,1.7668638549582496,0.19532591375265684,G
5448.1849636208335,0.9863477302450341,0.7320992684738511,-0.05258796758952039,B
5025.18480156359,0.533366020463402,0.14632102120352664,0.017775010626803135,B
5195.3521970976635,0.7783588744042449,0.44173778002567043,0.04004813865063287,B
3453.980432289067,0.5575986429865496,1.6179058100034693,0.013106518621584873,K
5049.020348517885,0.9135269700382885,0.9220509110316663,-0.007744346072599365,A
5995.9965824908995,1.8558542400711717,0.7258563517546995,-0.11952937635992447,F
